Congress,YearRange,SessionBegan,SessionEnded,LastName,FirstMiddleName,,StateOrTerritory,Party,Service,Group
114,(2015-2017),2015,2017,ERNST, Joni,https://history.house.gov/People/Detail/15032414877#,IA,Republican,Senate,Women
114,(2015-2017),2015,2017,ESHOO, Anna Georges,https://history.house.gov/People/Detail/12867#,CA,Democrat,House,Women
114,(2015-2017),2015,2017,ESTY, Elizabeth,https://history.house.gov/People/Detail/15032387067#,CT,Democrat,House,Women
114,(2015-2017),2015,2017,FEINSTEIN, Dianne,https://history.house.gov/People/Detail/13044#,CA,Democrat,Senate,Women
114,(2015-2017),2015,2017,FISCHER, Debra (Deb),https://history.house.gov/People/Detail/15032390640#,NE,Republican,Senate,Women
114,(2015-2017),2015,2017,FOXX, Virginia Ann,https://history.house.gov/People/Detail/13547#,NC,Republican,House,Women
114,(2015-2017),2015,2017,FRANKEL, Lois,https://history.house.gov/People/Detail/15032387115#,FL,Democrat,House,Women
114,(2015-2017),2015,2017,FUDGE, Marcia L.,https://history.house.gov/People/Detail/13557#,OH,Democrat,House,Women
114,(2015-2017),2015,2017,GABBARD, Tulsi,https://history.house.gov/People/Detail/15032387167#,HI,Democrat,House,Women
114,(2015-2017),2015,2017,GILLIBRAND, Kirsten,https://history.house.gov/People/Detail/14269#,NY,Democrat,Senate,Women
114,(2015-2017),2015,2017,GRAHAM, Gwendolyn (Gwen),https://history.house.gov/People/Detail/15032409716#,FL,Democrat,House,Women
114,(2015-2017),2015,2017,GRANGER, Kay,https://history.house.gov/People/Detail/14039#,TX,Republican,House,Women
114,(2015-2017),2015,2017,HAHN, Janice 98,https://history.house.gov/People/Detail/15617#,CA,Democrat,House,Women
114,(2015-2017),2015,2017,HANABUSA, Colleen 99,https://history.house.gov/People/Detail/15596#,HI,Democrat,House,Women
114,(2015-2017),2015,2017,HARTZLER, Vicky,https://history.house.gov/People/Detail/15601#,MO,Republican,House,Women
114,(2015-2017),2015,2017,HEITKAMP, Mary Kathryn (Heidi),https://history.house.gov/People/Detail/15032390641#,ND,Democrat,Senate,Women
114,(2015-2017),2015,2017,HERRERA BEUTLER, Jaime,https://history.house.gov/People/Detail/15606#,WA,Republican,House,Women
114,(2015-2017),2015,2017,HIRONO, Mazie,https://history.house.gov/People/Detail/15580#,HI,Democrat,Senate,Women
114,(2015-2017),2015,2017,JACKSON LEE, Sheila,https://history.house.gov/People/Detail/15730#,TX,Democrat,House,Women
114,(2015-2017),2015,2017,JENKINS, Lynn,https://history.house.gov/People/Detail/16069#,KS,Republican,House,Women
114,(2015-2017),2015,2017,JOHNSON, Eddie Bernice,https://history.house.gov/People/Detail/15852#,TX,Democrat,House,Women
114,(2015-2017),2015,2017,KAPTUR, Marcia Carolyn (Marcy),https://history.house.gov/People/Detail/16086#,OH,Democrat,House,Women
114,(2015-2017),2015,2017,KELLY, Robin L.,https://history.house.gov/People/Detail/15032393262#,IL,Democrat,House,Women
114,(2015-2017),2015,2017,KIRKPATRICK, Ann,https://history.house.gov/People/Detail/16560#,AZ,Democrat,House,Women
114,(2015-2017),2015,2017,KLOBUCHAR, Amy,https://history.house.gov/People/Detail/16558#,MN,Democrat,Senate,Women
114,(2015-2017),2015,2017,KUSTER, Ann McLane,https://history.house.gov/People/Detail/15032387341#,NH,Democrat,House,Women
114,(2015-2017),2015,2017,LAWRENCE, Brenda L.,https://history.house.gov/People/Detail/15032411198#,MI,Democrat,House,Women
114,(2015-2017),2015,2017,LEE, Barbara,https://history.house.gov/People/Detail/17282#,CA,Democrat,House,Women
114,(2015-2017),2015,2017,LOFGREN, Zoe,https://history.house.gov/People/Detail/17087#,CA,Democrat,House,Women
114,(2015-2017),2015,2017,LOVE, Ludmya Bourdeau (Mia),https://history.house.gov/People/Detail/15032411201#,UT,Republican,House,Women
114,(2015-2017),2015,2017,LOWEY, Nita M.,https://history.house.gov/People/Detail/17192#,NY,Democrat,House,Women
114,(2015-2017),2015,2017,LUJAN GRISHAM, Michelle,https://history.house.gov/People/Detail/15032387385#,NM,Democrat,House,Women
114,(2015-2017),2015,2017,LUMMIS, Cynthia M.,https://history.house.gov/People/Detail/17319#,WY,Republican,House,Women
114,(2015-2017),2015,2017,MALONEY, Carolyn Bosher,https://history.house.gov/People/Detail/17437#,NY,Democrat,House,Women
114,(2015-2017),2015,2017,MATSUI, Doris,https://history.house.gov/People/Detail/18797#,CA,Democrat,House,Women
114,(2015-2017),2015,2017,MCCASKILL, Claire,https://history.house.gov/People/Detail/18811#,MO,Democrat,Senate,Women
114,(2015-2017),2015,2017,MCCOLLUM, Betty,https://history.house.gov/People/Detail/18758#,MN,Democrat,House,Women
114,(2015-2017),2015,2017,MCSALLY, Martha,https://history.house.gov/People/Detail/15032414876#,AZ,Republican,House,Women
114,(2015-2017),2015,2017,MENG, Grace,https://history.house.gov/People/Detail/15032387500#,NY,Democrat,House,Women
114,(2015-2017),2015,2017,MIKULSKI, Barbara Ann,https://history.house.gov/People/Detail/18207#,MD,Democrat,Senate,Women
114,(2015-2017),2015,2017,MILLER, Candice S. 100,https://history.house.gov/People/Detail/18772#,MI,Republican,House,Women
114,(2015-2017),2015,2017,MOORE, Gwendolynne S. (Gwen),https://history.house.gov/People/Detail/18792#,WI,Democrat,House,Women
114,(2015-2017),2015,2017,MURKOWSKI, Lisa,https://history.house.gov/People/Detail/18778#,AK,Republican,Senate,Women
114,(2015-2017),2015,2017,MURRAY, Patty,https://history.house.gov/People/Detail/18715#,WA,Democrat,Senate,Women
114,(2015-2017),2015,2017,NAPOLITANO, Grace Flores,https://history.house.gov/People/Detail/19055#,CA,Democrat,House,Women
114,(2015-2017),2015,2017,NOEM, Kristi,https://history.house.gov/People/Detail/19064#,SD,Republican,House,Women
114,(2015-2017),2015,2017,NORTON, Eleanor Holmes,https://history.house.gov/People/Detail/19016#,DC,Democrat,House,Women
114,(2015-2017),2015,2017,PELOSI, Nancy,https://history.house.gov/People/Detail/19519#,CA,Democrat,House,Women
114,(2015-2017),2015,2017,PINGREE, Chellie,https://history.house.gov/People/Detail/20032#,ME,Democrat,House,Women
114,(2015-2017),2015,2017,PLASKETT, Stacey E.,https://history.house.gov/People/Detail/15032410230#,VI,Democrat,House,Women
114,(2015-2017),2015,2017,RADEWAGEN, Aumua Amata Coleman,https://history.house.gov/People/Detail/15032412349#,AS,Republican,House,Women
114,(2015-2017),2015,2017,RICE, Kathleen Maura,https://history.house.gov/People/Detail/15032412351#,NY,Democrat,House,Women
114,(2015-2017),2015,2017,ROBY, Martha,https://history.house.gov/People/Detail/20821#,AL,Republican,House,Women
114,(2015-2017),2015,2017,RODGERS, Cathy McMorris,https://history.house.gov/People/Detail/18790#,WA,Republican,House,Women
114,(2015-2017),2015,2017,ROS-LEHTINEN, Ileana,https://history.house.gov/People/Detail/20624#,FL,Republican,House,Women
114,(2015-2017),2015,2017,ROYBAL-ALLARD, Lucille,https://history.house.gov/People/Detail/20686#,CA,Democrat,House,Women
114,(2015-2017),2015,2017,SANCHEZ, Loretta,https://history.house.gov/People/Detail/21168#,CA,Democrat,House,Women
114,(2015-2017),2015,2017,SANCHEZ, Linda T.,https://history.house.gov/People/Detail/22572#,CA,Democrat,House,Women
114,(2015-2017),2015,2017,SCHAKOWSKY, Janice D.,https://history.house.gov/People/Detail/22550#,IL,Democrat,House,Women
114,(2015-2017),2015,2017,SEWELL, Terri,https://history.house.gov/People/Detail/22624#,AL,Democrat,House,Women
114,(2015-2017),2015,2017,SHAHEEN, Jeanne,https://history.house.gov/People/Detail/22618#,NH,Democrat,Senate,Women
114,(2015-2017),2015,2017,SINEMA, Kyrsten,https://history.house.gov/People/Detail/15032387755#,AZ,Democrat,House,Women
114,(2015-2017),2015,2017,SLAUGHTER, Louise McIntosh,https://history.house.gov/People/Detail/21738#,NY,Democrat,House,Women
114,(2015-2017),2015,2017,SPEIER, Karen Lorraine Jacqueline (Jackie),https://history.house.gov/People/Detail/22606#,CA,Democrat,House,Women
114,(2015-2017),2015,2017,STABENOW, Deborah Ann,https://history.house.gov/People/Detail/22090#,MI,Democrat,Senate,Women
114,(2015-2017),2015,2017,STEFANIK, Elise M.,https://history.house.gov/People/Detail/15032411587#,NY,Republican,House,Women
114,(2015-2017),2015,2017,TITUS, Alice (Dina),https://history.house.gov/People/Detail/23215#,NV,Democrat,House,Women
114,(2015-2017),2015,2017,TORRES, Norma Judith,https://history.house.gov/People/Detail/15032410409#,CA,Democrat,House,Women
114,(2015-2017),2015,2017,TSONGAS, Nicola S. (Niki),https://history.house.gov/People/Detail/23209#,MA,Democrat,House,Women
114,(2015-2017),2015,2017,VELAZQUEZ, Nydia M.,https://history.house.gov/People/Detail/20972#,NY,Democrat,House,Women
114,(2015-2017),2015,2017,WAGNER, Ann,https://history.house.gov/People/Detail/15032387908#,MO,Republican,House,Women
114,(2015-2017),2015,2017,WALORSKI, Jackie,https://history.house.gov/People/Detail/15032387909#,IN,Republican,House,Women
114,(2015-2017),2015,2017,WALTERS, Mimi,https://history.house.gov/People/Detail/15032409970#,CA,Republican,House,Women
114,(2015-2017),2015,2017,WARREN, Elizabeth,https://history.house.gov/People/Detail/15032390639#,MA,Democrat,Senate,Women
114,(2015-2017),2015,2017,WASSERMAN SCHULTZ, Debbie,https://history.house.gov/People/Detail/24177#,FL,Democrat,House,Women
114,(2015-2017),2015,2017,WATERS, Maxine,https://history.house.gov/People/Detail/23438#,CA,Democrat,House,Women
114,(2015-2017),2015,2017,WATSON COLEMAN, Bonnie,https://history.house.gov/People/Detail/15032409972#,NJ,Democrat,House,Women
114,(2015-2017),2015,2017,WILSON, Frederica,https://history.house.gov/People/Detail/24196#,FL,Democrat,House,Women
115,(2017-2019),2017,2019,ADAMS, Alma,https://history.house.gov/People/Detail/15032409256#,NC,Democrat,House,Women
115,(2017-2019),2017,2019,BALDWIN, Tammy,https://history.house.gov/People/Detail/10361#,WI,Democrat,Senate,Women
115,(2017-2019),2017,2019,BARRAGAN, Nanette Diaz,https://history.house.gov/People/Detail/15032440318#,CA,Democrat,House,Women
115,(2017-2019),2017,2019,BASS, Karen,https://history.house.gov/People/Detail/10433#,CA,Democrat,House,Women
115,(2017-2019),2017,2019,BEATTY, Joyce,https://history.house.gov/People/Detail/15032386867#,OH,Democrat,House,Women
115,(2017-2019),2017,2019,BLACK, Diane,https://history.house.gov/People/Detail/10436#,TN,Republican,House,Women
115,(2017-2019),2017,2019,BLACKBURN, Marsha,https://history.house.gov/People/Detail/10385#,TN,Republican,House,Women
115,(2017-2019),2017,2019,BLUNT ROCHESTER, Lisa,https://history.house.gov/People/Detail/15032440321#,DE,Democrat,House,Women
115,(2017-2019),2017,2019,BONAMICI, Suzanne,https://history.house.gov/People/Detail/10443#,OR,Democrat,House,Women
115,(2017-2019),2017,2019,BORDALLO, Madeleine,https://history.house.gov/People/Detail/10389#,GU,Democrat,House,Women
115,(2017-2019),2017,2019,BROOKS, Susan,https://history.house.gov/People/Detail/15032386870#,IN,Republican,House,Women
115,(2017-2019),2017,2019,BROWNLEY, Julia,https://history.house.gov/People/Detail/15032386871#,CA,Democrat,House,Women
115,(2017-2019),2017,2019,BUSTOS, Cheri,https://history.house.gov/People/Detail/15032386872#,IL,Democrat,House,Women
115,(2017-2019),2017,2019,CANTWELL, Maria E.,https://history.house.gov/People/Detail/10608#,WA,Democrat,Senate,Women
115,(2017-2019),2017,2019,CAPITO, Shelley Moore,https://history.house.gov/People/Detail/11762#,WV,Republican,Senate,Women
115,(2017-2019),2017,2019,CASTOR, Kathy,https://history.house.gov/People/Detail/11796#,FL,Democrat,House,Women
115,(2017-2019),2017,2019,CHENEY, Liz,https://history.house.gov/People/Detail/15032440419#,WY,Republican,House,Women
115,(2017-2019),2017,2019,CHU, Judy,https://history.house.gov/People/Detail/11820#,CA,Democrat,House,Women
115,(2017-2019),2017,2019,CLARK, Katherine M.,https://history.house.gov/People/Detail/15032398493#,MA,Democrat,House,Women
115,(2017-2019),2017,2019,CLARKE, Yvette Diane,https://history.house.gov/People/Detail/11798#,NY,Democrat,House,Women
115,(2017-2019),2017,2019,COLLINS, Susan Margaret,https://history.house.gov/People/Detail/11742#,ME,Republican,Senate,Women
115,(2017-2019),2017,2019,COMSTOCK, Barbara J.,https://history.house.gov/People/Detail/15032409529#,VA,Republican,House,Women
115,(2017-2019),2017,2019,CORTEZ MASTO, Catherine Marie,https://history.house.gov/People/Detail/15032442490#,NV,Democrat,Senate,Women
115,(2017-2019),2017,2019,DAVIS, Susan A.,https://history.house.gov/People/Detail/12571#,CA,Democrat,House,Women
115,(2017-2019),2017,2019,DEGETTE, Diana,https://history.house.gov/People/Detail/12076#,CO,Democrat,House,Women
115,(2017-2019),2017,2019,DELAURO, Rosa L.,https://history.house.gov/People/Detail/12101#,CT,Democrat,House,Women
115,(2017-2019),2017,2019,DELBENE, Suzan K.,https://history.house.gov/People/Detail/15032387032#,WA,Democrat,House,Women
115,(2017-2019),2017,2019,DEMINGS, Valdez,https://history.house.gov/People/Detail/15032440477#,FL,Democrat,House,Women
115,(2017-2019),2017,2019,DINGELL, Debbie,https://history.house.gov/People/Detail/15032409588#,MI,Democrat,House,Women
115,(2017-2019),2017,2019,DUCKWORTH, Tammy,https://history.house.gov/People/Detail/15032387037#,IL,Democrat,Senate,Women
115,(2017-2019),2017,2019,ERNST, Joni,https://history.house.gov/People/Detail/15032414877#,IA,Republican,Senate,Women
115,(2017-2019),2017,2019,ESHOO, Anna Georges,https://history.house.gov/People/Detail/12867#,CA,Democrat,House,Women
115,(2017-2019),2017,2019,ESTY, Elizabeth,https://history.house.gov/People/Detail/15032387067#,CT,Democrat,House,Women
115,(2017-2019),2017,2019,FEINSTEIN, Dianne,https://history.house.gov/People/Detail/13044#,CA,Democrat,Senate,Women
115,(2017-2019),2017,2019,FISCHER, Debra (Deb),https://history.house.gov/People/Detail/15032390640#,NE,Republican,Senate,Women
115,(2017-2019),2017,2019,FOXX, Virginia Ann,https://history.house.gov/People/Detail/13547#,NC,Republican,House,Women
115,(2017-2019),2017,2019,FRANKEL, Lois,https://history.house.gov/People/Detail/15032387115#,FL,Democrat,House,Women
115,(2017-2019),2017,2019,FUDGE, Marcia L.,https://history.house.gov/People/Detail/13557#,OH,Democrat,House,Women
115,(2017-2019),2017,2019,GABBARD, Tulsi,https://history.house.gov/People/Detail/15032387167#,HI,Democrat,House,Women
115,(2017-2019),2017,2019,GILLIBRAND, Kirsten,https://history.house.gov/People/Detail/14269#,NY,Democrat,Senate,Women
115,(2017-2019),2017,2019,GONZALEZ-COLON, Jenniffer,https://history.house.gov/People/Detail/15032440612#,PR,New Progressive,House,Women
115,(2017-2019),2017,2019,GRANGER, Kay,https://history.house.gov/People/Detail/14039#,TX,Republican,House,Women
115,(2017-2019),2017,2019,HANABUSA, Colleen,https://history.house.gov/People/Detail/15596#,HI,Democrat,House,Women
115,(2017-2019),2017,2019,HANDEL, Karen 101,https://history.house.gov/People/Detail/15032448993#,GA,Republican,House,Women
115,(2017-2019),2017,2019,HARRIS, Kamala Devi,https://history.house.gov/People/Detail/15032442523#,CA,Democrat,Senate,Women
115,(2017-2019),2017,2019,HARTZLER, Vicky,https://history.house.gov/People/Detail/15601#,MO,Republican,House,Women
115,(2017-2019),2017,2019,HASSAN, Margaret Wood (Maggie),https://history.house.gov/People/Detail/15032442491#,NH,Democrat,Senate,Women
115,(2017-2019),2017,2019,HEITKAMP, Mary Kathryn (Heidi),https://history.house.gov/People/Detail/15032390641#,ND,Democrat,Senate,Women
115,(2017-2019),2017,2019,HERRERA BEUTLER, Jaime,https://history.house.gov/People/Detail/15606#,WA,Republican,House,Women
115,(2017-2019),2017,2019,HIRONO, Mazie,https://history.house.gov/People/Detail/15580#,HI,Democrat,Senate,Women
115,(2017-2019),2017,2019,HYDE-SMITH, Cindy 102,https://history.house.gov/People/Detail/15032451304#,MS,Republican,Senate,Women
115,(2017-2019),2017,2019,JACKSON LEE, Sheila,https://history.house.gov/People/Detail/15730#,TX,Democrat,House,Women
115,(2017-2019),2017,2019,JAYAPAL, Pramila,https://history.house.gov/People/Detail/15032440743#,WA,Democrat,House,Women
115,(2017-2019),2017,2019,JENKINS, Lynn,https://history.house.gov/People/Detail/16069#,KS,Republican,House,Women
115,(2017-2019),2017,2019,JOHNSON, Eddie Bernice,https://history.house.gov/People/Detail/15852#,TX,Democrat,House,Women
115,(2017-2019),2017,2019,JONES, Brenda 103,https://history.house.gov/People/Detail/25769805301#,MI,Democrat,House,Women
115,(2017-2019),2017,2019,KAPTUR, Marcia Carolyn (Marcy),https://history.house.gov/People/Detail/16086#,OH,Democrat,House,Women
115,(2017-2019),2017,2019,KELLY, Robin L.,https://history.house.gov/People/Detail/15032393262#,IL,Democrat,House,Women
115,(2017-2019),2017,2019,KLOBUCHAR, Amy,https://history.house.gov/People/Detail/16558#,MN,Democrat,Senate,Women
115,(2017-2019),2017,2019,KUSTER, Ann McLane,https://history.house.gov/People/Detail/15032387341#,NH,Democrat,House,Women
115,(2017-2019),2017,2019,LAWRENCE, Brenda L.,https://history.house.gov/People/Detail/15032411198#,MI,Democrat,House,Women
115,(2017-2019),2017,2019,LEE, Barbara,https://history.house.gov/People/Detail/17282#,CA,Democrat,House,Women
115,(2017-2019),2017,2019,LESKO, Debbie 104,https://history.house.gov/People/Detail/15032451488#,AZ,Republican,House,Women
115,(2017-2019),2017,2019,LOFGREN, Zoe,https://history.house.gov/People/Detail/17087#,CA,Democrat,House,Women
115,(2017-2019),2017,2019,LOVE, Ludmya Bourdeau (Mia),https://history.house.gov/People/Detail/15032411201#,UT,Republican,House,Women
115,(2017-2019),2017,2019,LOWEY, Nita M.,https://history.house.gov/People/Detail/17192#,NY,Democrat,House,Women
115,(2017-2019),2017,2019,LUJAN GRISHAM, Michelle 105,https://history.house.gov/People/Detail/15032387385#,NM,Democrat,House,Women
115,(2017-2019),2017,2019,MALONEY, Carolyn Bosher,https://history.house.gov/People/Detail/17437#,NY,Democrat,House,Women
115,(2017-2019),2017,2019,MATSUI, Doris,https://history.house.gov/People/Detail/18797#,CA,Democrat,House,Women
115,(2017-2019),2017,2019,MCCASKILL, Claire,https://history.house.gov/People/Detail/18811#,MO,Democrat,Senate,Women
115,(2017-2019),2017,2019,MCCOLLUM, Betty,https://history.house.gov/People/Detail/18758#,MN,Democrat,House,Women
115,(2017-2019),2017,2019,MCSALLY, Martha,https://history.house.gov/People/Detail/15032414876#,AZ,Republican,House,Women
